game_pk,game_date,home_team,away_team,delta_home_win_exp
181938,1982-04-11,STL,PIT,3.949
181944,1982-04-12,BOS,CWS,3.4819999999999998
181949,1982-04-12,STL,PIT,3.466
181960,1982-04-13,CHC,STL,3.455
181914,1982-04-09,LAD,SD,3.274
181937,1982-04-11,CHC,NYM,3.251
181925,1982-04-10,STL,PIT,3.16
181951,1982-04-13,KC,BAL,3.13
181901,1982-04-07,MIN,SEA,3.084
181936,1982-04-11,PHI,MON,2.9250000000000003
181918,1982-04-10,BAL,BOS,2.864
181952,1982-04-13,TOR,DET,2.683
181948,1982-04-12,CHC,NYM,2.681
181908,1982-04-09,MIN,LAA,2.67
181900,1982-04-07,CIN,CHC,2.661
181923,1982-04-10,PHI,MON,2.634
181955,1982-04-13,TEX,NYY,2.57
181940,1982-04-11,OAK,SEA,2.473
181930,1982-04-11,MIN,LAA,2.424
181928,1982-04-10,CLE,TEX,2.4050000000000002
181958,1982-04-13,SF,SD,2.399
181898,1982-04-07,SD,ATL,2.273
181906,1982-04-08,MIN,SEA,2.253
181956,1982-04-13,MIN,OAK,2.251
181957,1982-04-13,NYM,PHI,2.241
181921,1982-04-10,ATL,HOU,2.216
181932,1982-04-11,NYY,CWS,2.195
181945,1982-04-12,TOR,DET,2.094
181907,1982-04-08,HOU,STL,2.074
181953,1982-04-13,HOU,LAD,2.063
181919,1982-04-10,MIN,LAA,2.058
181915,1982-04-09,OAK,SEA,1.998
181941,1982-04-11,CIN,SF,1.978
181903,1982-04-07,HOU,STL,1.97
181917,1982-04-10,BAL,BOS,1.968
181933,1982-04-11,KC,DET,1.88
181912,1982-04-09,PHI,MON,1.8579999999999999
181943,1982-04-12,CIN,ATL,1.83
181929,1982-04-11,BAL,BOS,1.714
181913,1982-04-09,CHC,NYM,1.678
181905,1982-04-08,PHI,NYM,1.633
181926,1982-04-10,LAD,SD,1.6280000000000001
181934,1982-04-11,ATL,HOU,1.6219999999999999
181947,1982-04-12,TEX,NYY,1.561
181902,1982-04-07,LAD,SF,1.558
181920,1982-04-10,KC,DET,1.4
181916,1982-04-09,CIN,SF,1.392
181935,1982-04-11,TOR,MIL,1.385
181909,1982-04-09,KC,DET,1.348
181924,1982-04-10,CHC,NYM,1.223
181942,1982-04-11,CLE,TEX,1.206
181899,1982-04-07,OAK,LAA,1.132
181910,1982-04-09,ATL,HOU,1.03
181911,1982-04-09,TOR,MIL,0.906
182036,1982-04-20,OAK,MIN,8.208
181978,1982-04-15,NYM,PHI,6.3709999999999996
182019,1982-04-18,STL,PHI,6.048
182000,1982-04-17,CLE,KC,5.421
181968,1982-04-14,MIN,OAK,5.388
181984,1982-04-16,PIT,CHC,5.117
181961,1982-04-14,CIN,ATL,4.594
181988,1982-04-16,LAA,MIN,4.464
182028,1982-04-19,BOS,TOR,4.342
181970,1982-04-14,MON,PIT,4.173
181962,1982-04-14,KC,BAL,4.074
181972,1982-04-14,LAA,SEA,3.956
182009,1982-04-18,HOU,ATL,3.8689999999999998
182008,1982-04-17,BOS,TOR,3.754
181997,1982-04-17,CWS,BAL,3.692
182020,1982-04-18,MIL,TEX,3.538
181979,1982-04-15,MON,PIT,3.462
182014,1982-04-18,SD,LAD,3.454
182007,1982-04-17,MIL,TEX,3.378
181977,1982-04-15,MIN,OAK,3.292
181963,1982-04-14,BOS,CWS,3.246
182022,1982-04-19,SEA,LAA,3.225
181993,1982-04-16,MIL,TEX,3.21
182018,1982-04-18,SEA,OAK,3.1310000000000002
182024,1982-04-19,DET,KC,3.11
182030,1982-04-20,SEA,LAA,3.083
182003,1982-04-17,NYM,MON,3.062
182021,1982-04-18,BOS,TOR,3.052
181995,1982-04-17,HOU,ATL,3.017
181989,1982-04-16,NYM,MON,2.992
181982,1982-04-15,DET,TOR,2.944
181973,1982-04-14,CHC,STL,2.92
181992,1982-04-16,STL,PHI,2.918
182025,1982-04-19,OAK,MIN,2.9019999999999997
182001,1982-04-17,SD,LAD,2.898
181964,1982-04-14,TOR,DET,2.806
182010,1982-04-18,CWS,BAL,2.717
181983,1982-04-16,HOU,ATL,2.691
182029,1982-04-20,BOS,BAL,2.63
182031,1982-04-20,NYM,CHC,2.629
181980,1982-04-15,LAA,SEA,2.622
181986,1982-04-16,CLE,KC,2.609
181965,1982-04-14,HOU,LAD,2.566
182037,1982-04-20,CWS,NYY,2.536
181966,1982-04-14,CLE,MIL,2.514
182032,1982-04-20,ATL,CIN,2.423
182012,1982-04-18,SF,CIN,2.391
181998,1982-04-17,PIT,CHC,2.384
182023,1982-04-19,LAD,HOU,2.374
181994,1982-04-16,BOS,TOR,2.37
181999,1982-04-17,SF,CIN,2.198
181987,1982-04-16,SD,LAD,2.177
181975,1982-04-15,SD,LAD,2.132
182039,1982-04-20,PIT,STL,2.073
181969,1982-04-14,NYM,PHI,2.019
182016,1982-04-18,NYM,MON,2.009
181971,1982-04-14,SF,SD,2.001
182004,1982-04-17,DET,NYY,1.961
182005,1982-04-17,SEA,OAK,1.903
182034,1982-04-20,LAD,HOU,1.89
182002,1982-04-17,LAA,MIN,1.8719999999999999
182038,1982-04-20,SD,SF,1.784
182017,1982-04-18,DET,NYY,1.772
181974,1982-04-15,BOS,CWS,1.76
182026,1982-04-19,MON,PHI,1.683
182011,1982-04-18,PIT,CHC,1.661
181991,1982-04-16,SEA,OAK,1.627
182015,1982-04-18,LAA,MIN,1.6119999999999999
181996,1982-04-17,CWS,BAL,1.574
182027,1982-04-19,SD,SF,1.492
181985,1982-04-16,SF,CIN,1.349
182033,1982-04-20,TEX,CLE,1.286
181967,1982-04-14,TEX,NYY,1.276
181990,1982-04-16,DET,NYY,1.145
181981,1982-04-15,CHC,STL,1.118
181976,1982-04-15,CLE,MIL,1.004
182013,1982-04-18,CLE,KC,0.977
182035,1982-04-20,DET,KC,0.962
182006,1982-04-17,STL,PHI,0.907
182069,1982-04-23,ATL,SD,5.4719999999999995
182090,1982-04-25,SEA,MIN,5.285
182084,1982-04-25,TOR,BOS,5.039
182110,1982-04-27,CLE,SEA,4.361
182066,1982-04-23,MON,NYM,4.237
182043,1982-04-21,ATL,CIN,3.914
182091,1982-04-25,TEX,MIL,3.882
182076,1982-04-24,SF,LAD,3.814
182079,1982-04-24,MON,NYM,3.689
182041,1982-04-21,SEA,LAA,3.689
182086,1982-04-25,HOU,CIN,3.67
182096,1982-04-26,CWS,BOS,3.665
182053,1982-04-22,ATL,CIN,3.6229999999999998
182099,1982-04-26,ATL,PIT,3.536
182040,1982-04-21,BOS,BAL,3.483
182042,1982-04-21,NYM,CHC,3.479
182072,1982-04-24,BAL,CWS,3.464
182089,1982-04-25,SF,LAD,3.461
182059,1982-04-23,BAL,CWS,3.417
182050,1982-04-21,SD,SF,3.374
182077,1982-04-24,SEA,MIN,3.332
182105,1982-04-27,BOS,KC,3.295
182054,1982-04-22,TEX,CLE,3.273
182083,1982-04-24,PHI,STL,3.227
182068,1982-04-23,CHC,PIT,3.161
182082,1982-04-24,ATL,SD,3.119
182102,1982-04-27,CHC,CIN,3.077
182058,1982-04-23,TOR,BOS,2.95
182061,1982-04-23,KC,CLE,2.82
182106,1982-04-27,SF,MON,2.819
182081,1982-04-24,CHC,PIT,2.812
182044,1982-04-21,TEX,CLE,2.784
182049,1982-04-21,MON,PHI,2.759
182048,1982-04-21,CWS,NYY,2.754
182111,1982-04-27,TOR,TEX,2.6639999999999997
182065,1982-04-23,TEX,MIL,2.596
182085,1982-04-25,BAL,CWS,2.555
182071,1982-04-24,TOR,BOS,2.532
182064,1982-04-23,SEA,MIN,2.522
182055,1982-04-22,NYY,DET,2.513
182094,1982-04-25,CHC,PIT,2.403
182073,1982-04-24,HOU,CIN,2.352
182087,1982-04-25,KC,CLE,2.345
182088,1982-04-25,NYY,DET,2.185
182095,1982-04-25,PHI,STL,2.172
182056,1982-04-22,SEA,MIN,2.15
182051,1982-04-21,PIT,STL,2.146
182080,1982-04-24,LAA,OAK,2.142
182046,1982-04-21,DET,KC,2.133
182070,1982-04-23,PHI,STL,2.13
182075,1982-04-24,NYY,DET,2.12
182097,1982-04-26,CWS,BOS,2.1
182047,1982-04-21,OAK,MIN,1.979
182103,1982-04-27,MIN,DET,1.959
182107,1982-04-27,SD,NYM,1.931
182104,1982-04-27,STL,HOU,1.912
182074,1982-04-24,KC,CLE,1.885
182052,1982-04-21,MIL,TOR,1.864
182100,1982-04-27,NYY,LAA,1.806
182092,1982-04-25,MON,NYM,1.7369999999999999
182063,1982-04-23,SF,LAD,1.597
182109,1982-04-27,ATL,PIT,1.59
182078,1982-04-24,TEX,MIL,1.547
182060,1982-04-23,HOU,CIN,1.5050000000000001
182057,1982-04-22,MIL,TOR,1.437
182098,1982-04-26,STL,HOU,1.353
182093,1982-04-25,LAA,OAK,1.257
182108,1982-04-27,LAD,PHI,1.245
182062,1982-04-23,NYY,DET,1.235
182067,1982-04-23,LAA,OAK,1.088
182045,1982-04-21,LAD,HOU,0.889
182101,1982-04-27,MIL,CWS,0.809
182160,1982-05-01,BOS,TEX,6.137
182119,1982-04-28,SD,NYM,5.7250000000000005
182149,1982-05-01,BAL,LAA,5.725
182195,1982-05-04,NYY,OAK,5.178
182183,1982-05-03,LAD,NYM,5.136
182138,1982-04-30,CWS,DET,4.864
182161,1982-05-01,KC,TOR,3.938
182142,1982-04-30,SF,NYM,3.875
182123,1982-04-28,ATL,PIT,3.656
182122,1982-04-28,LAD,PHI,3.565
182116,1982-04-28,STL,HOU,3.495
182132,1982-04-29,BAL,OAK,3.491
182144,1982-04-30,SD,PHI,3.463
182148,1982-04-30,KC,TOR,3.461
182125,1982-04-28,TOR,TEX,3.454
182129,1982-04-29,PIT,HOU,3.349
182197,1982-05-04,BAL,SEA,3.324
182194,1982-05-04,LAD,NYM,3.183
182154,1982-05-01,LAD,MON,3.175
182196,1982-05-04,SF,PHI,3.174
182178,1982-05-03,CLE,LAA,3.155
182158,1982-05-01,NYY,SEA,3.099
182198,1982-05-04,DET,TEX,3.052
182141,1982-04-30,LAD,MON,3.028
182191,1982-05-04,MIL,KC,3.004
182162,1982-05-02,BAL,LAA,2.974
182157,1982-05-01,SD,PHI,2.956
182113,1982-04-28,MIL,CWS,2.924
182169,1982-05-02,SF,NYM,2.914
182153,1982-05-01,MIN,MIL,2.874
182180,1982-05-03,MIL,KC,2.8729999999999998
182184,1982-05-03,NYY,OAK,2.763
182172,1982-05-02,NYY,SEA,2.741
182199,1982-05-04,CWS,TOR,2.732
182126,1982-04-29,NYY,LAA,2.624
182127,1982-04-29,ATL,CHC,2.6189999999999998
182188,1982-05-04,CLE,LAA,2.579
182145,1982-04-30,NYY,SEA,2.568
182136,1982-04-30,BAL,LAA,2.548
182120,1982-04-28,BAL,OAK,2.512
182185,1982-05-03,SF,PHI,2.504
182179,1982-05-03,STL,CHC,2.486
182150,1982-05-01,ATL,CHC,2.472
182177,1982-05-03,PIT,ATL,2.468
182192,1982-05-04,BOS,MIN,2.458
182170,1982-05-02,CLE,OAK,2.452
182155,1982-05-01,SF,NYM,2.427
182146,1982-04-30,CIN,STL,2.423
182151,1982-05-01,CWS,DET,2.414
182139,1982-04-30,PIT,HOU,2.41
182137,1982-04-30,ATL,CHC,2.394
182128,1982-04-29,CWS,DET,2.262
182168,1982-05-02,SF,NYM,2.238
182176,1982-05-02,KC,TOR,2.224
182152,1982-05-01,PIT,HOU,2.197
182117,1982-04-28,BOS,KC,2.132
182193,1982-05-04,SD,MON,2.082
182189,1982-05-04,STL,CHC,2.002
182182,1982-05-03,SD,MON,1.8880000000000001
182115,1982-04-28,MIN,DET,1.812
182174,1982-05-02,CIN,STL,1.78
182165,1982-05-02,PIT,HOU,1.776
182171,1982-05-02,SD,PHI,1.693
182181,1982-05-03,BOS,MIN,1.685
182190,1982-05-04,CIN,HOU,1.684
182173,1982-05-02,CIN,STL,1.673
182147,1982-04-30,BOS,TEX,1.648
182156,1982-05-01,CLE,OAK,1.591
182118,1982-04-28,SF,MON,1.448
182143,1982-04-30,CLE,OAK,1.409
182164,1982-05-02,CWS,DET,1.398
182114,1982-04-28,CHC,CIN,1.3719999999999999
182134,1982-04-29,CLE,SEA,1.37
182166,1982-05-02,MIN,MIL,1.343
182121,1982-04-28,BAL,OAK,1.337
182135,1982-04-29,KC,TOR,1.256
182163,1982-05-02,ATL,CHC,1.222
182187,1982-05-04,PIT,ATL,1.195
182130,1982-04-29,SF,MON,1.179
182186,1982-05-03,BAL,SEA,1.176
182159,1982-05-01,CIN,STL,1.138
182140,1982-04-30,MIN,MIL,1.068
182167,1982-05-02,LAD,MON,1.031
182131,1982-04-29,SD,NYM,0.93
182133,1982-04-29,LAD,PHI,0.929
182112,1982-04-28,NYY,LAA,0.9129999999999999
182175,1982-05-02,BOS,TEX,0.866
182124,1982-04-28,CLE,SEA,0.768
182238,1982-05-08,CIN,PIT,5.759
182254,1982-05-10,OAK,BAL,5.505
182271,1982-05-11,SEA,CLE,5.013
182215,1982-05-07,STL,ATL,4.592
182228,1982-05-08,STL,ATL,4.498
182203,1982-05-05,MIL,KC,4.461
182272,1982-05-11,PHI,LAD,4.051
182253,1982-05-09,NYM,SF,4.037
182265,1982-05-10,MON,SF,3.936
182221,1982-05-07,TOR,KC,3.896
182256,1982-05-10,TOR,CWS,3.819
182201,1982-05-05,STL,CHC,3.804
182202,1982-05-05,CIN,HOU,3.795
182264,1982-05-10,NYM,SD,3.78
182260,1982-05-10,PHI,LAD,3.766
182248,1982-05-09,MON,LAD,3.73
182205,1982-05-05,DET,TEX,3.7
182277,1982-05-11,MON,SF,3.683
182214,1982-05-06,NYM,SF,3.528
182246,1982-05-09,CHC,HOU,3.52
182235,1982-05-08,MON,LAD,3.469
182207,1982-05-06,LAA,BAL,3.435
182261,1982-05-10,KC,MIL,3.262
182226,1982-05-07,PHI,SD,3.229
182258,1982-05-10,SEA,CLE,3.211
182204,1982-05-05,BOS,MIN,3.172
182231,1982-05-08,DET,CWS,3.16
182274,1982-05-11,LAA,NYY,3.159
182268,1982-05-11,MIN,BOS,3.158
182244,1982-05-09,DET,CWS,3.1550000000000002
182243,1982-05-09,TEX,BOS,2.9939999999999998
182200,1982-05-05,PIT,ATL,2.965
182217,1982-05-07,TEX,BOS,2.959
182234,1982-05-08,TOR,KC,2.789
182224,1982-05-07,SEA,NYY,2.778
182259,1982-05-10,TEX,DET,2.754
182240,1982-05-08,NYM,SF,2.706
182216,1982-05-07,LAA,BAL,2.685
182210,1982-05-06,MON,LAD,2.679
182262,1982-05-10,LAA,NYY,2.65
182227,1982-05-07,NYM,SF,2.638
182230,1982-05-08,TEX,BOS,2.61
182242,1982-05-09,LAA,BAL,2.61
182218,1982-05-07,DET,CWS,2.568
182250,1982-05-09,SEA,NYY,2.512
182229,1982-05-08,LAA,BAL,2.511
182232,1982-05-08,OAK,CLE,2.486
182219,1982-05-07,OAK,CLE,2.471
182266,1982-05-11,CHC,ATL,2.461
182257,1982-05-10,STL,CIN,2.419
182206,1982-05-05,CWS,TOR,2.401
182249,1982-05-09,MIL,MIN,2.3529999999999998
182211,1982-05-06,MIL,MIN,2.35
182251,1982-05-09,CIN,PIT,2.312
182241,1982-05-09,STL,ATL,2.2880000000000003
182247,1982-05-09,TOR,KC,2.264
182223,1982-05-07,MIL,MIN,2.254
182208,1982-05-06,TEX,BOS,2.246
182237,1982-05-08,SEA,NYY,2.185
182213,1982-05-06,PHI,SD,2.084
182275,1982-05-11,HOU,PIT,2.02
182209,1982-05-06,OAK,CLE,1.9949999999999999
182233,1982-05-08,CHC,HOU,1.992
182239,1982-05-08,PHI,SD,1.933
182252,1982-05-09,PHI,SD,1.837
182267,1982-05-11,OAK,BAL,1.716
182270,1982-05-11,STL,CIN,1.712
182225,1982-05-07,CIN,PIT,1.674
182263,1982-05-10,HOU,PIT,1.666
182245,1982-05-09,OAK,CLE,1.49
182212,1982-05-06,SEA,NYY,1.476
182269,1982-05-11,TOR,CWS,1.449
182255,1982-05-10,MIN,BOS,1.42
182222,1982-05-07,MON,LAD,1.353
182236,1982-05-08,MIL,MIN,1.117
182276,1982-05-11,NYM,SD,0.994
182273,1982-05-11,KC,MIL,0.936
182220,1982-05-07,CHC,HOU,0.82
182311,1982-05-14,TEX,TOR,5.803
182291,1982-05-13,LAA,CLE,5.563
182296,1982-05-13,MON,SD,5.004
182347,1982-05-18,PHI,HOU,4.859
182325,1982-05-16,SEA,BAL,4.827
182323,1982-05-15,ATL,STL,4.752
182305,1982-05-14,DET,MIN,4.176
182318,1982-05-15,DET,MIN,4.132
182299,1982-05-13,TEX,TOR,3.856
182308,1982-05-14,MON,SD,3.82
182279,1982-05-12,OAK,BAL,3.682
182337,1982-05-16,TEX,TOR,3.656
182316,1982-05-15,LAA,CLE,3.58
182290,1982-05-13,PIT,CIN,3.464
182348,1982-05-18,BAL,MIN,3.34
182319,1982-05-15,CWS,MIL,3.318
182282,1982-05-12,SEA,CLE,3.297
182312,1982-05-15,SEA,BAL,3.281
182278,1982-05-12,CHC,ATL,3.174
182285,1982-05-12,LAA,NYY,3.144
182280,1982-05-12,MIN,BOS,3.141
182345,1982-05-18,LAD,CHC,3.087
182302,1982-05-14,PIT,CIN,3.075
182331,1982-05-16,DET,MIN,3.068
182310,1982-05-14,ATL,STL,3.004
182355,1982-05-18,CLE,TOR,3.003
182334,1982-05-16,MON,SD,2.975
182343,1982-05-18,MON,ATL,2.9090000000000003
182307,1982-05-14,OAK,NYY,2.79
182322,1982-05-15,PHI,SF,2.761
182286,1982-05-12,MON,SF,2.761
182284,1982-05-12,KC,MIL,2.738
182332,1982-05-16,CWS,MIL,2.664
182306,1982-05-14,CWS,MIL,2.6510000000000002
182298,1982-05-13,ATL,STL,2.644
182287,1982-05-13,SEA,BAL,2.634
182350,1982-05-18,DET,OAK,2.4939999999999998
182333,1982-05-16,OAK,NYY,2.47
182301,1982-05-14,HOU,CHC,2.374
182324,1982-05-15,TEX,TOR,2.348
182304,1982-05-14,NYM,LAD,2.345
182303,1982-05-14,LAA,CLE,2.297
182292,1982-05-13,NYM,LAD,2.293
182317,1982-05-15,NYM,LAD,2.27
182353,1982-05-18,SD,STL,2.267
182328,1982-05-16,PIT,CIN,2.119
182349,1982-05-18,KC,NYY,2.112
182346,1982-05-18,NYM,CIN,2.097
182344,1982-05-18,MIL,LAA,2.072
182351,1982-05-18,SF,PIT,2.034
182327,1982-05-16,HOU,CHC,2.021
182329,1982-05-16,LAA,CLE,2.005
182295,1982-05-13,OAK,NYY,1.987
182339,1982-05-17,NYM,CIN,1.84
182314,1982-05-15,HOU,CHC,1.834
182342,1982-05-17,CWS,TEX,1.772
182354,1982-05-18,CWS,TEX,1.727
182300,1982-05-14,SEA,BAL,1.723
182294,1982-05-13,CWS,MIL,1.693
182321,1982-05-15,MON,SD,1.658
182335,1982-05-16,PHI,SF,1.6239999999999999
182340,1982-05-17,PHI,HOU,1.603
182313,1982-05-15,KC,BOS,1.474
182352,1982-05-18,BOS,SEA,1.465
182338,1982-05-17,MON,ATL,1.454
182341,1982-05-17,KC,NYY,1.439
182309,1982-05-14,PHI,SF,1.434
182283,1982-05-12,PHI,LAD,1.393
182330,1982-05-16,NYM,LAD,1.389
182297,1982-05-13,PHI,SF,1.381
182289,1982-05-13,HOU,CHC,1.357
182326,1982-05-16,KC,BOS,1.347
182320,1982-05-15,OAK,NYY,1.33
182336,1982-05-16,ATL,STL,1.297
182281,1982-05-12,TOR,CWS,1.274
182293,1982-05-13,DET,MIN,0.958
182315,1982-05-15,PIT,CIN,0.8160000000000001
182288,1982-05-13,KC,BOS,0.719
182365,1982-05-19,BOS,SEA,7.102
182407,1982-05-23,CWS,CLE,6.197
182414,1982-05-23,MIL,SEA,5.368
182396,1982-05-22,HOU,NYM,5.144
182430,1982-05-25,SEA,DET,4.839
182366,1982-05-19,SD,STL,4.526
182405,1982-05-23,SF,CHC,4.288
182416,1982-05-23,KC,TEX,4.159
182384,1982-05-21,BOS,OAK,3.984
182402,1982-05-22,KC,TEX,3.969
182401,1982-05-22,LAD,STL,3.632
182367,1982-05-19,CWS,TEX,3.559
182368,1982-05-19,CLE,TOR,3.544
182360,1982-05-19,PHI,HOU,3.515
182394,1982-05-22,NYY,MIN,3.3240000000000003
182364,1982-05-19,SF,PIT,3.287
182362,1982-05-19,KC,NYY,3.136
182431,1982-05-25,CWS,KC,3.1350000000000002
182376,1982-05-20,CLE,TOR,3.088
182409,1982-05-23,CIN,MON,3.079
182392,1982-05-22,SF,CHC,3.027
182397,1982-05-22,BOS,OAK,2.8810000000000002
182408,1982-05-23,NYY,MIN,2.867
182385,1982-05-21,ATL,PHI,2.865
182421,1982-05-24,HOU,MON,2.812
182435,1982-05-25,CIN,PHI,2.704
182379,1982-05-21,SF,CHC,2.683
182424,1982-05-24,LAD,PIT,2.646
182373,1982-05-20,SF,PIT,2.606
182428,1982-05-25,SD,CHC,2.592
182378,1982-05-21,DET,LAA,2.492
182437,1982-05-25,SF,STL,2.491
182412,1982-05-23,ATL,PHI,2.479
182375,1982-05-20,SD,STL,2.476
182377,1982-05-21,TOR,BAL,2.412
182386,1982-05-21,SD,PIT,2.406
182406,1982-05-23,SF,CHC,2.383
182380,1982-05-21,CWS,CLE,2.325
182388,1982-05-21,LAD,STL,2.322
182395,1982-05-22,CIN,MON,2.311
182422,1982-05-24,ATL,NYM,2.282
182432,1982-05-25,HOU,MON,2.264
182436,1982-05-25,LAD,PIT,2.257
182393,1982-05-22,CWS,CLE,2.237
182382,1982-05-21,CIN,MON,2.184
182398,1982-05-22,ATL,PHI,2.175
182363,1982-05-19,DET,OAK,2.142
182387,1982-05-21,MIL,SEA,2.138
182361,1982-05-19,BAL,MIN,2.036
182403,1982-05-23,TOR,BAL,1.944
182410,1982-05-23,HOU,NYM,1.911
182383,1982-05-21,HOU,NYM,1.906
182417,1982-05-24,TOR,BAL,1.892
182420,1982-05-24,CWS,KC,1.869
182358,1982-05-19,LAD,CHC,1.857
182389,1982-05-21,KC,TEX,1.77
182413,1982-05-23,SD,PIT,1.719
182369,1982-05-20,MIL,LAA,1.717
182411,1982-05-23,BOS,OAK,1.608
182391,1982-05-22,DET,LAA,1.567
182372,1982-05-20,DET,OAK,1.543
182399,1982-05-22,SD,PIT,1.484
182434,1982-05-25,MIL,OAK,1.481
182381,1982-05-21,NYY,MIN,1.468
182359,1982-05-19,NYM,CIN,1.409
182400,1982-05-22,MIL,SEA,1.402
182425,1982-05-24,SF,STL,1.345
182427,1982-05-25,BOS,LAA,1.336
182426,1982-05-25,TEX,BAL,1.306
182404,1982-05-23,DET,LAA,1.279
182438,1982-05-25,NYY,TOR,1.252
182423,1982-05-24,CIN,PHI,1.234
182415,1982-05-23,LAD,STL,1.226
182433,1982-05-25,ATL,NYM,1.22
182429,1982-05-25,MIN,CLE,1.209
182356,1982-05-19,MON,ATL,1.201
182357,1982-05-19,MIL,LAA,1.144
182374,1982-05-20,BOS,SEA,1.111
182390,1982-05-22,TOR,BAL,1.096
182370,1982-05-20,LAD,CHC,1.062
182418,1982-05-24,SD,CHC,1.043
182371,1982-05-20,BAL,MIN,0.877
182419,1982-05-24,MIN,CLE,0.788
182491,1982-05-30,PIT,SF,7.145
182472,1982-05-29,CHC,LAD,5.371
182501,1982-05-31,SEA,MIL,5.345
182496,1982-05-31,PHI,CIN,4.757
182473,1982-05-29,LAA,MIL,4.748
182490,1982-05-30,STL,SD,4.612
182516,1982-06-01,STL,SF,4.607
182462,1982-05-28,MIN,NYY,4.55
182478,1982-05-29,BAL,TOR,4.519
182474,1982-05-29,MIN,NYY,4.259
182489,1982-05-30,MIN,NYY,3.884
182440,1982-05-26,SD,CHC,3.84
182499,1982-05-31,PIT,LAD,3.64
182512,1982-06-01,CLE,MIN,3.4699999999999998
182445,1982-05-26,ATL,NYM,3.434
182461,1982-05-28,LAA,MIL,3.36
182482,1982-05-30,MON,CIN,3.285
182468,1982-05-29,MON,CIN,3.2760000000000002
182497,1982-05-31,LAA,DET,3.27
182441,1982-05-26,MIN,CLE,3.229
182457,1982-05-28,OAK,DET,3.21
182442,1982-05-26,SEA,DET,3.115
182480,1982-05-30,SEA,BOS,3.106
182508,1982-06-01,KC,CWS,3.085
182454,1982-05-28,SEA,BOS,3.017
182476,1982-05-29,PIT,SF,3.004
182514,1982-06-01,TOR,NYY,2.995
182505,1982-05-31,BAL,TEX,2.945
182507,1982-06-01,OAK,BOS,2.922
182495,1982-05-31,KC,CWS,2.916
182481,1982-05-30,CLE,CWS,2.915
182475,1982-05-29,STL,SD,2.91
182513,1982-06-01,SEA,MIL,2.903
182444,1982-05-26,HOU,MON,2.851
182488,1982-05-30,LAA,MIL,2.84
182439,1982-05-26,TEX,BAL,2.825
182448,1982-05-26,LAD,PIT,2.823
182443,1982-05-26,CWS,KC,2.77
182502,1982-05-31,TOR,NYY,2.691
182460,1982-05-28,CHC,LAD,2.589
182504,1982-05-31,STL,SF,2.56
182484,1982-05-30,OAK,DET,2.461
182503,1982-05-31,CHC,SD,2.451
182510,1982-06-01,LAA,DET,2.362
182453,1982-05-27,LAA,MIL,2.327
182483,1982-05-30,OAK,DET,2.256
182500,1982-05-31,CLE,MIN,2.223
182466,1982-05-29,SEA,BOS,2.188
182465,1982-05-29,PHI,ATL,2.13
182494,1982-05-31,OAK,BOS,2.089
182469,1982-05-29,OAK,DET,2.024
182463,1982-05-28,STL,SD,2.023
182449,1982-05-26,SF,STL,2.02
182493,1982-05-31,NYM,ATL,1.981
182455,1982-05-28,CLE,CWS,1.933
182487,1982-05-30,CHC,LAD,1.904
182447,1982-05-26,CIN,PHI,1.829
182509,1982-06-01,PHI,CIN,1.806
182479,1982-05-30,PHI,ATL,1.793
182446,1982-05-26,MIL,OAK,1.716
182492,1982-05-30,BAL,TOR,1.697
182511,1982-06-01,PIT,LAD,1.687
182459,1982-05-28,TEX,KC,1.685
182467,1982-05-29,CLE,CWS,1.606
182470,1982-05-29,NYM,HOU,1.597
182456,1982-05-28,MON,CIN,1.59
182477,1982-05-29,BAL,TOR,1.571
182451,1982-05-27,TEX,BAL,1.49
182506,1982-06-01,NYM,ATL,1.399
182458,1982-05-28,NYM,HOU,1.398
182486,1982-05-30,TEX,KC,1.316
182471,1982-05-29,TEX,KC,1.183
182485,1982-05-30,NYM,HOU,0.993
182452,1982-05-27,SEA,BOS,0.98
182450,1982-05-26,NYY,TOR,0.967
182464,1982-05-28,PIT,SF,0.839
182498,1982-05-31,MON,HOU,0.782
182515,1982-06-01,CHC,SD,0.752
182526,1982-06-02,TOR,NYY,6.872
182519,1982-06-02,KC,CWS,6.251
182553,1982-06-06,MIN,BAL,5.696
182589,1982-06-08,MON,STL,5.564
182533,1982-06-04,LAA,BOS,5.55
182523,1982-06-02,PIT,LAD,5.356
182574,1982-06-07,NYM,PIT,5.333
182588,1982-06-08,TEX,SEA,5.236
182557,1982-06-06,TOR,CLE,5.027
182585,1982-06-08,BOS,NYY,4.394
182563,1982-06-06,HOU,PHI,4.161
182573,1982-06-07,CWS,OAK,4.011
182572,1982-06-07,MIN,KC,4.0089999999999995
182576,1982-06-07,MON,STL,3.99
182530,1982-06-03,PIT,MON,3.813
182586,1982-06-08,CWS,OAK,3.809
182559,1982-06-06,STL,LAD,3.73
182551,1982-06-05,HOU,PHI,3.674
182577,1982-06-08,LAD,ATL,3.53
182521,1982-06-02,LAA,DET,3.53
182569,1982-06-07,PHI,CHC,3.516
182567,1982-06-07,LAD,ATL,3.506
182541,1982-06-04,PIT,SD,3.462
182555,1982-06-06,TEX,CWS,3.332
182535,1982-06-04,TOR,CLE,3.282
182546,1982-06-05,TEX,CWS,3.16
182549,1982-06-05,ATL,MON,3.064
182564,1982-06-06,PIT,SD,3.05
182566,1982-06-06,CHC,SF,2.945
